ObjectId	Longitude	Latitude	Name	Address_1	Address_2	City	State	Zip	9	10	11	County	Type		
	-81.599697	30.311746	MEMORIAL FAMILY MEDICAL UNIVERSITY	1731 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.686072	30.386962	NORTHSIDE FOOT AND ANKLE CLINIC	1740 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.641225	30.260899	PAIN RELIEF INSTITUTE	1755 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	CLINIC		
	-81.686322	30.386818	FAMILY MEDICAL CARE EDGEWOOD	1760 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.686322	30.386818	FIRST COAST PRIMARY CARE EDGEWOOD	1760 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.663152	30.390592	ST VINCENTS PRIMARY CARE EDGEWOOD	1760 W EDGEWOOD AVE		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.69104	30.306952	CARDIOTHORACICT VASCULAR	1824 KING ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.690614	30.306402	DIAGNOSTIC CARDIOLOGY CENTER	1824 KING ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.690614	30.306402	ST VINCENTS HEART CLINIC	1824 KING ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.661203	30.346693	UF HEALTH TOTAL CARE CLINIC	1833 BOULEVARD ST		JACKSONVILLE	FL	32206				Duval	CLINIC		
	-81.661107	30.347656	UF HEALTH IMAGING	1900 BOULEVARD ST		JACKSONVILLE	FL	32206				Duval	CLINIC		
	-81.558791	30.310966	FAMILY MEDICAL CTR/SOUTHSIDE	1906 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.558791	30.310966	SOUTHSIDE MEDICAL CENTER	1906 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.558768	30.308696	MOMENTUM HEALTHCARE	2030 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.683033	30.311597	ARTHRITIS CLINIC	2119 OAK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.685082	30.313022	COMMUNITY BEHAVIOR CENTER	2211 PARK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.68551	30.312933	PODIATRY CENTER OF NORTH FL PARK	2236 PARK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.683077	30.438935	QUEST DIAGNOSTIC DUNN	2255 DUNN AVE		JACKSONVILLE	FL	32218				Duval	CLINIC		
	-81.679749	30.438993	THE DOCTOR CENTER	2255 DUNN AVE		JACKSONVILLE	FL	32218				Duval	CLINIC		
	-81.682816	30.438943	LAB CORP DUNN	2262 DUNN AVE		JACKSONVILLE	FL	32218				Duval	CLINIC		
	-81.420856	30.322697	FIRST COAST PRIMARY CARE MARSH POINT	2300 MARSH POINT RD		NEPTUNE BEACH	FL	32266				Duval	CLINIC		
	-81.682305	30.438952	DUNN AVE FAMILY PRACTICE	2377 DUNN AVE		JACKSONVILLE	FL	32218				Duval	CLINIC		
	-81.685653	30.438893	BAPTIST PRIMARY DUNN	2386 DUNN AVE		JACKSONVILLE	FL	32218				Duval	CLINIC		
	-81.731146	30.353887	NORTH WEST BEHAVIOR	2392 EDGEWOOD AVE N		JACKSONVILLE	FL	32254				Duval	CLINIC		
	-81.41366	30.354673	IBR PLASMA CENTER	2444 MAYPORT RD		JACKSONVILLE	FL	32233				Duval	CLINIC		
	-81.526039	30.302503	LAB CORP ST JOHNS BLUFF	2511 ST JOHNS BLUFF RD S		JACKSONVILLE	FL	32246				Duval	CLINIC		
	-81.688567	30.309443	LOW VISION CLINIC	2519 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.692892	30.307747	LAB CORP RIVERSIDE	2545 RIVERSIDE AVE		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.690021	30.311922	DIABETIC FOOT CLINIC	2550 PARK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.690021	30.311922	JACKSONVILLE FOOT HEALTH CENTER	2550 PARK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.690021	30.311922	WOUND CLINIC	2550 PARK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.689526	30.309228	CALLAHAN FOOT & ANKLE CLINIC	2561 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.637536	30.305832	EMED PRIMARY CARE	2570 ATLANTIC BLVD		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.690231	30.31094	CLINIC FOR KIDNEY DISEASES	2585 HERSCHEL ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.680375	30.313214	HEEKIN ORTHOPEDIC & THERAPY CENTER	2627 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.690849	30.308906	ST VINCENTS FAMILY MEDICAL	2627 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.691952	30.309367	FL RETINA INSTITUTE	2639 OAK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.691952	30.309367	FL RETINA INSTITUTE OAK	2639 OAK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.691996	30.308259	JACKSONVILLE MEDICAL IMAGING	2700 RIVERSIDE AVE		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.691996	30.308259	JAX MEDICAL IMAGING	2700 RIVERSIDE AVE		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.692112	30.307115	FAMILY MEDICAL CTR/ST JOHNS	2726 SAINT JOHNS AVE		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.692227	30.307016	21ST CENTURY ONCOLOGY ST JOHNS	2726 ST JOHNS AVE		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.690849	30.308906	FAMILY MEDICAL CENTER RIVERSIDE	2726 ST JOHNS AVE		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.601397	30.299925	NORTHEAST FL CARDIOVASCULAR	2735 UNIVERSITY BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.630307	30.260888	BAPTIST NEUROLOGY GROUP	2736 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	CLINIC		
	-81.578472	30.460958	UF HEALTH FAMILY PRACTICE NEW BERLIN	3122 NEW BERLIN RD		JACKSONVILLE	FL	32226				Duval	CLINIC		
	-81.726048	30.355971	MENTAL HEALTH RESOURCE 20TH	3333 W 20TH ST		JACKSONVILLE	FL	32254				Duval	CLINIC		
	-81.704011	30.438602	MCCI MEDICAL GROUP DUNN	3450 DUNN AVE		JACKSONVILLE	FL	32218				Duval	CLINIC		
	-81.66529	30.360143	BRENTWOOD PRIMARY CARE	3465 VILLAGE CENTER DR		JACKSONVILLE	FL	32206				Duval	CLINIC		
	-81.665353	30.359855	BRENTWOOD VILLIAGE CENTER/CARE CTR	3465 VILLIAGE CENTER DR		JACKSONVILLE	FL	32209				Duval	CLINIC		
	-81.524957	30.280255	ADVANCED EYE CARE	3546 SAINT JOHNS BLUFF RD S		JACKSONVILLE	FL	32224				Duval	CLINIC		
	-81.602218	30.289615	NE CENTER FOR DIABETES	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602218	30.289615	NORTH EAST FL.ENDOCRINOLOGY	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602218	30.289615	NORTH FL ENDOCRINE	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602282	30.289012	JAX LYMPHEDEMA CLINIC	3599 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602282	30.289003	RHEUMORLLOGY ASSOCIATES	3604 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602324	30.288679	BORLAND GROOVER CLINIC	3627 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602336	30.288355	ADLER PODIATRY CENTER	3636 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602325	30.28849	FL PROTHSTETICS	3636 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.525202	30.281499	FIRST COAST PRIMARY CARE ST JOHNS	3690 ST JOHNS BLUFF RD		JACKSONVILLE	FL	32224				Duval	CLINIC		
	-81.736845	30.268656	GREAT EXPRESSIONS DENTAL	3706 BLANDING BLVD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.624917	30.300982	JACKSONVILLE MULTISPECIALTY GROUP	3720 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.633198	30.287137	ADVANCED PROSTETIC ORTHREP	3728 PHILIPS HWY		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.632908	30.286741	HANGER PROSTETHICS & ORTHOTICS	3728 PHILIPS HWY		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.633198	30.287137	MRI CENTER OF JACKSONVILLE	3728 PHILIPS HWY		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.559263	30.279059	SMILE CARE DENTISTRY	3733 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.735093	30.186834	AMERICAN DENTAL - BLANDING	38 BLANDING BLVD		JACKSONVILLE	FL	32073				Clay	CLINIC		
	-81.394713	30.297271	DUNN WELLNESS CENTER	390 9TH AVE N		JACKSONVILLE BEACH	FL	32250				Duval	CLINIC		
	-81.66023	30.333896	RIVER REGION OUTPATIENT	390 PARK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.602647	30.285041	CARDIOVASCULAR CLINIC	3900 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602755	30.283844	DAVITA MEMORIAL PLAZA	3901 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602658	30.284942	FIRST COAST HEART & VASCULAR CENTER	3901 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.61511	30.219012	BAPTIST PEDIATRICS	3945 SAN JOSE PARK DR		JACKSONVILLE	FL	32217				Duval	CLINIC		
	-81.595736	30.256134	WEKIVA SPRINGS CNTR FOR WOMEN	3947 SALISBURY RD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.713413	30.290157	HERSCHEL ANIMAL CLINIC	4030 HERSCHEL ST		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.60271	30.281259	BAPTIST PRIMARY UNIVERSITY	4085 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.584951	30.256785	ACADEMIC DERMATOLOGY & COSMETIC SUGERY	4100 SOUTHPOINT DR E		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.559083	30.273871	SOUTHSIDE EYE ASSOCIATES	4131 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602709	30.281745	JACKSONVILLE ENT SURGERY	4131 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602734	30.280277	BAPTIST BEHAVIORAL HEALTH	4160 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602734	30.280277	BAPTIST HEALTH UNIVERSITY BLVD	4160 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.720298	30.288435	SIGNET DIAGNOSTIC CTR	4171 ROOSEVELT BLVD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.602767	30.279602	WOMEN'S HEALTH CENTER	4209 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.607501	30.205828	INSTITUTE OF PAIN MANAGEMENT SUNBEAM	4243 SUNBEAM RD		JACKSONVILLE	FL	32257				Duval	CLINIC		
	-81.669089	30.331964	PULMONARY ASSOCIATES - LEE ST	425 N LEE ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.669089	30.331964	WEST JAX	425 N LEE ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.605608	30.205851	HOSPICE NE CENTER	4266 SUNBEAM RD		JACKSONVILLE	FL	32257				Duval	CLINIC		
	-81.660297	30.346241	DARROLD FOOT DOCTOR	431 W 8TH ST		JACKSONVILLE	FL	32206				Duval	CLINIC		
	-81.720233	30.282383	RIVERSIDE SPINE	4339 ROOSEVELT BLVD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.719326	30.276258	STEVENS FAMILY PRACTICE	4495 ROOSEVELT BLVD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.437406	30.273469	MAYO CLINIC STABILE BLDG	4500 SAN PABLO RD		JACKSONVILLE	FL	32224				Duval	CLINIC		
	-81.43743	30.264184	MAYO CLINIC CANNADAY BLDG	4500 SAN PABLO RD S		JACKSONVILLE	FL	32224				Duval	CLINIC		
	-81.43743	30.264184	MAYO CLINIC DAVIS BLDG	4500 SAN PABLO RD S		JACKSONVILLE	FL	32224				Duval	CLINIC		
	-81.721068	30.288526	QUEST DIAGNOSTIC ST JOHNS	4509 SAINT JOHNS AVE		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.61727	30.290808	HEALTH SOUTH SURGERY CENTER	4545 EMERSON EXPY		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.617802	30.290494	UF HEALTH RADIOLOGY	4549 EMERSON ST		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.61727	30.290808	INTERNAL MEDICAL/ EMERSON EPY	4555 EMERSON EXPY		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.617042	30.290348	EMERSON BONE AND JOINT CENTER	4555 EMERSON ST		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.617739	30.290458	MEDICAL PARTNER FACILITY	4555 EMERSON ST		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.617042	30.290348	SOUTHSIDE SPECIALTY CARE CTR	4555 EMERSON ST		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.742574	30.256097	OAK HILL FAMILY CARE CENTER	4760 BLANDING BLVD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.584467	30.248471	BORLAND GROOVER CLINIC BELFORT	4800 BELFORT RD		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.616212	30.296903	SSC SOUTHSIDE COUNSELING	4943 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.725731	30.397669	SOUTEL FAMILY PRACTICE	5045 SOUTEL DR		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.725815	30.397489	SOUTEL WELLNESS CENTER	5045 SOUTEL DR		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.727141	30.395861	WELLNESS CENTER	 THE	5045 SOUTEL DR		JACKSONVILLE	FL				32208	Duval	CLINIC	
	-81.715975	30.247443	HEALING HANDS	5128 TIMUQUANA RD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.661063	30.34364	DUVAL COUNTY HEALTH DEPARTMENT	515 W 6TH ST		JACKSONVILLE	FL	32206				Duval	CLINIC		
	-81.716068	30.247461	WESCONNET FAMILY HEALTH	5150 TIMUQUANA RD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.664172	30.371802	GATEWAY EYE INSTITUTE	5162 NORWOOD AVE		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.773111	30.254164	FIRST COAST PRIMARY CARE RICKER	5233 RICKER RD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.664421	30.372172	MCCI MEDICAL GROUP NORWOOD	5238 NORWOOD AVE		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.764519	30.248305	BELTWAY VETERINARIAN	5403 FIRESTONE RD		JACKSONVILLE	FL	32244				Duval	CLINIC		
	-81.664805	30.372686	FAMILY MEDICAL CTR/NORWOOD	5445 NORWOOD AVE		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.733052	30.387313	SOUTEL DENTAL CENTER	5475 SOUTEL DR		JACKSONVILLE	FL	32219				Duval	CLINIC		
	-81.697774	30.247592	CONSOLIDATED LAB ROOSEVELT	5501 ROOSEVELT BLVD		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.697763	30.247619	ST VINCENTS PRIMARY CARE ROOSEVELT	5501 ROOSEVELT BLVD		JACKSONVILLE	FL	32244				Duval	CLINIC		
	-81.66154	30.349989	CB MCINTOSH	555 W 11TH ST		JACKSONVILLE	FL	32206				Duval	CLINIC		
	-81.610156	30.268873	ALTEC	5562 SPRING PARK RD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.60537	30.364293	FAMILY MEDICAL CTR/FT CAROLINE	5565 FORT CAROLINE RD		JACKSONVILLE	FL	32277				Duval	CLINIC		
	-81.632632	30.247058	FAMILY PRACTICE / SAN JOSE	5614 SAN JOSE BLVD		JACKSONVILLE	FL	32217				Duval	CLINIC		
	-81.665637	30.373822	ACCUCARE OF NORTH FLORIDA	5685 NORWOOD AVE		JACKSONVILLE	FL	32208				Duval	CLINIC		
	-81.605284	30.280157	DR KLEINHANS	5737 BARNHILL DR		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.606522	30.288075	CANCER CENTER BOOTH RD	5742 BOOTH RD		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.606335	30.287976	SOUTHSIDE CANCER CENTER	5742 BOOTH RD		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.605528	30.27515	UNITED OPTICAL	5863 UNIVERSITY BLVD W		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.748837	30.307157	SOLANTIC NORMANDY	5915 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.596934	30.327166	RIVERHOUSE	5930 ARLINGTON EXPY		JACKSONVILLE	FL	32211				Duval	CLINIC		
	-81.603572	30.293022	LAB CORP BEACH	5960 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.602459	30.292687	QUEST DIAGNOSTIC BEACH	5960 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.739676	30.233794	BLANDING FAMILY MEDICINE	6015 118TH ST		JACKSONVILLE	FL	32244				Duval	CLINIC		
	-81.598466	30.28351	FIRST COAST SURGICAL	6067 KENNERLY RD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.600607	30.292134	FAMILY PRACTICE ASSOC/BEACH BL	6111 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.600392	30.283631	SOUTHSIDE MEDICAL IMAGING	6138 KENNERLY RD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.742123	30.204351	BAPTIST PRIMARY COLLINS	6142 COLLINS RD		JACKSONVILLE	FL	32244				Duval	CLINIC		
	-81.62611	30.257917	QUEST DIAGNOSTIC ST AUGUSTINE	6271 SAINT AUGUSTINE RD		JACKSONVILLE	FL	32217				Duval	CLINIC		
	-81.597205	30.291127	RIVER POINT BEHAVIORAL	6300 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.597028	30.291072	RIVER POINT BEHAVIORAL OUTPATIENT	6310 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.745935	30.190428	ARGYLE DENTAL PROFESSIONALS	 I	6327 ARGYLE FOREST BLVD		JACKSONVILLE	FL				32244	Duval	CLINIC	
	-81.745862	30.190374	ARGYLE FAMILY PRACTICE	6339 ARGYLE FOREST BLVD		JACKSONVILLE	FL	32244				Duval	CLINIC		
	-81.596456	30.290918	NATIONAL FAMILY MEDICAL CENTER	6349 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.595312	30.290645	JAX CARDIOVASCULAR CLINIC	6444 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.589743	30.366393	ARLINGTON FAMILY CARE	6484 FORT CAROLINE RD		JACKSONVILLE	FL	32277				Duval	CLINIC		
	-81.589753	30.366393	FAMILY CARE PARTNERS FORT CAROLINE	6484 FORT CAROLINE RD		JACKSONVILLE	FL	32277				Duval	CLINIC		
	-81.589201	30.36641	SIGNET IMAGING CENTER	6500 FORT CAROLINE RD		JACKSONVILLE	FL	32277				Duval	CLINIC		
	-81.754785	30.284557	HYDE PARK MEDICAL	6671 HYDE GROVE AVE		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.584741	30.254056	NABIZADEH REHAB	6816 SOUTHPOINT PKWY		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.582984	30.257078	FL URO GYNECOLOGY	6885 BELFORT OAKS PL		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.588129	30.255712	VETERANS ADMINISTRATION - SOUTHPOINT	6900 N SOUTHPOINT DR		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.587808	30.289656	HOWARD CHIROPRACTIC CLINIC	6929 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.599838	30.248244	JAX HEART SLEEP CTR	6930 BONNEVAL RD N		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.582201	30.35196	BAPTIST PRIMARY CARE ARLINGTON	7001 MERRILL RD		JACKSONVILLE	FL	32277				Duval	CLINIC		
	-81.581096	30.351993	PHYSICAL THERAPY /MERRILL	7001 MERRILL RD		JACKSONVILLE	FL	32277				Duval	CLINIC		
	-81.679365	30.313195	MCIVER LOMAX	710 LOMAX ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.679354	30.313186	RIVERSIDE CANCER CENTER	710 LOMAX ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.76735	30.299439	MCCI MEDICAL GROUP NORMANDY	7200 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.542597	30.246989	BOWDEN EYE ASSOC/BONNEVAL RD	7205 BONNEVAL RD		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.769494	30.24829	ASAP DENTAL	7451 103RD ST		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.67844	30.317426	RIVERSIDE EYE CLINIC	751 OAK ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.730946	30.331447	COMMONWEALTH PRACTICE	761 EDGEWOOD AVE N		JACKSONVILLE	FL	32254				Duval	CLINIC		
	-81.519974	30.24145	DENTAL ARTS OF FLORIDA	7645 GATE PKY		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.775644	30.248212	FAMILY MEDICINE & REHABILATION	7685 103RD ST		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.775717	30.248212	PAIN CENTER / 103RD ST	7685 103RD ST		JACKSONVILLE	FL	32210				Duval	CLINIC		
	-81.510202	30.231189	21ST CENTURY ONCOLOGY BAYMEADOWS	7751 BAYMEADOWS RD E		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.510357	30.234036	FIRST COAST NEUROSCIENCES	7807 BAYMEADOWS RD E		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.777097	30.196179	FAMILY MEDICAL CENTER ARGYLE	7855 ARGYLE FOREST BLVD		JACKSONVILLE	FL	32244				Duval	CLINIC		
	-81.658178	30.429966	ECONOMY DENTURES - ADULT CLINIC	800 DUNN AVE		JACKSONVILLE	FL	32218				Duval	CLINIC		
	-81.663401	30.312108	NEMOURS CHILDREN'S HOSPITAL	807 CHILDRENS WAY		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.680718	30.313674	DUVAL OPTICAL	807 LOMAX  ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.783858	30.291555	FAMILY PRACTICE / NORMANDY	8093 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	CLINIC		
	-81.783858	30.291555	NORMANDY FAMILY PRACTICE	8093 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	CLINIC		
	-81.751936	30.310861	BAPTIST PRIMARY LANE	810 LANE AVE S		JACKSONVILLE	FL	32205				Duval	CLINIC		
	-81.552355	30.22366	SELECT PHYSICAL THERAPY SOUTHSIDE BLVD	8101 SOUTHSIDE BLVD		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.572857	30.328489	ARLINGTON MEDICAL CENTER	819 TOWNSEND BLVD		JACKSONVILLE	FL	32211				Duval	CLINIC		
	-81.572782	30.329056	TOWNSEND FAMILY MEDICAL CENTER	819 TOWNSEND BLVD		JACKSONVILLE	FL	32211				Duval	CLINIC		
	-81.582932	30.219789	FLORIDA REGIONAL PAIN MANAGEMENT	8259 BAYBERRY RD		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.582961	30.220654	BAYMEADOWS FAMILY PRACTICE	8274 BAYBERRY RD		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.663632	30.316269	BAPTIST AGEWELL SENIOR HEALTH CENTER	841 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	CLINIC		
	-81.399147	30.293723	BEACHES PUBLIC HEALTH CLINIC	850 6TH AVE N		JACKSONVILLE BEACH	FL	32250				Duval	CLINIC		
	-81.746361	30.191068	FAMILY FOOT & ANKLE CENTER	8553 ARGYLE BUSINESS LOOP		JACKSONVILLE	FL	32244				Duval	CLINIC		
	-81.746662	30.191014	FAMILY CARE PARTNERS ARGYLE	8563 ARGYLE BUSINESS LOOP		JACKSONVILLE	FL	32244				Duval	CLINIC		
	-81.581951	30.217436	INTERNAL MEDICAL / BAYMEADOWS	8614 BAYMEADOWS WAY		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.555354	30.256389	JAX PEDEATRICS /PERIMETER PARK	8774 PERIMETER PARK BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.555406	30.256227	FL RETINA INSTITUTE PERIMETER PARK	8786 PERIMETER PARK BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.555406	30.256227	RETINA EYE INSTITUTE	8786 PERIMETER PARK BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.592866	30.220073	EXOTIC BIRD HOSPITAL INC.	8820 OLD KINGS RD S		JACKSONVILLE	FL	32257				Duval	CLINIC		
	-81.555293	30.255849	NORTH FL FOOT & ANKLE CLINIC	8825 PERIMETER PARK BLVD		JACKSONVILLE	FL	32216				Duval	CLINIC		
	-81.570626	30.213122	DESOTO BUILDING	8880 FREEDOM CROSSING TRL		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.398676	30.288236	EAGLE BUILDING	905 BEACH BLVD		JACKSONVILLE BEACH	FL	32250				Duval	CLINIC		
	-81.398676	30.288236	INTERNAL MEDICINE /BEACH BLVD	905 BEACH BLVD		JACKSONVILLE BEACH	FL	32250				Duval	CLINIC		
	-81.558219	30.326174	BAPTIST PRIMARY REGENCY	9090 REGENCY SQUARE BLVD		JACKSONVILLE	FL	32211				Duval	CLINIC		
	-81.550482	30.352458	SMILE CARE DENTAL	9119 MERRILL RD		JACKSONVILLE	FL	32225				Duval	CLINIC		
	-81.573038	30.20067	LAB CORP PHILIPS	9143 PHILIPS HWY		JACKSONVILLE	FL	32256				Duval	CLINIC		
	-81.668497	30.330955	DIABETES CENTER	915 W MONROE ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
	-81.668497	30.330955	NORTH EAST FLA ENDOCRINED DIAB CLINIC LAVILLA	915 W MONROE ST		JACKSONVILLE	FL	32204				Duval	CLINIC		
